"journal-article-10.2307_23079002-ngram1.txt","Educating for the Archival Multiverse"
"journal-article-10.2307_40289431-ngram1.txt","Writings on Archives, Current Records, and Historical Manuscripts, July 1952-June 1953"
"journal-article-10.2307_40294290-ngram1.txt","More Product, Less Process: Revamping Traditional Archival Processing"
"journal-article-10.2307_40293187-ngram1.txt","Volume Information"
"journal-article-10.2307_40294222-ngram1.txt","In a Class by Themselves: Faculty Papers at Research University Archives and Manuscript Repositories"
"journal-article-10.2307_23079055-ngram1.txt","China's Archival Higher Education: Its Features, Problems, and Development"
"journal-article-10.2307_40288928-ngram1.txt","Writings on Archives and Manuscripts, July 1948-June 1949"
"journal-article-10.2307_40291515-ngram1.txt","Bibliography: Selected Writings on Archives, Current Records, and Historical Manuscripts during 1971"
"journal-article-10.2307_40289287-ngram1.txt","Writings on Archives, Current Records, and Historical Manuscripts, July 1953-May 1954"
"journal-article-10.2307_40294312-ngram1.txt","Archives, Power, and History: Dunbar Rowland and the Beginning of the State Archives of Mississippi (1902-1936)"
"journal-article-10.2307_40294260-ngram1.txt","Catholic Social Action at Work: A Brief History of the Labor Collections at the Catholic University of America"
"journal-article-10.2307_43489654-ngram1.txt","When Archival Description Meets Digital Object Metadata: A Typological Study of Digital Archival Representation"
"journal-article-10.2307_23079004-ngram1.txt","Re-engineering Archives: Business Process Management (BPM) and the Quest for Archival Efficiency"
"journal-article-10.2307_40288539-ngram1.txt","The Captured Confederate Records under Francis Lieber"
"journal-article-10.2307_27802707-ngram1.txt","Society of American Archivists"
"journal-article-10.2307_40293052-ngram1.txt","The Administration of Access to Confidential Records in State Archives: Common Practices and the Need for a Model Law"
"journal-article-10.2307_40294132-ngram1.txt","Society of American Archivists"
"journal-article-10.2307_40289878-ngram1.txt","\"Public Records\"—Who Knows What They Are?"
"journal-article-10.2307_40294091-ngram1.txt","Developing a Strategy for Managing Electronic Records—The Findings of the Indiana University Electronic Records Project"
"journal-article-10.2307_40294103-ngram1.txt","The Archival Image in Fiction: An Analysis and Annotated Bibliography"
"journal-article-10.2307_40294495-ngram1.txt","Pluralizing the Archival Paradigm: Can Archival Education in Pacific Rim Communities Address the Challenge?"
"journal-article-10.2307_40290468-ngram1.txt","News Notes"
"journal-article-10.2307_40290935-ngram1.txt","Bibliography: Writings on Archives, Current Records, and Historical Manuscripts: July 1960—June 1961"
"journal-article-10.2307_40291610-ngram1.txt","News Notes"
"journal-article-10.2307_40293944-ngram1.txt","Thinking about Archival Preservation in the '90s and Beyond: Some Recent Publications and Their Implications for Archivists"
"journal-article-10.2307_23290756-ngram1.txt","Burn After Viewing, or, Fire in the Vaults: Nitrate Decomposition and Combustibility"
"journal-article-10.2307_40293692-ngram1.txt","State Government and Statewide Archival Affairs: New York as a Case Study"
"journal-article-10.2307_23079051-ngram1.txt","Building Foundations for Digital Records Forensics: A Comparative Study of the Concept of Reproduction in Digital Records Management and Digital Forensics"
"journal-article-10.2307_40293602-ngram1.txt","Professional Resources: Archives Preservation Resource Review"
"journal-article-10.2307_40294171-ngram1.txt","Serving up EAD: An Exploratory Study on the Deployment and Utilization of Encoded Archival Description Finding Aids"
"journal-article-10.2307_40293732-ngram1.txt","Documenting Reconquest and Reform: The Growth of Archives in the Medieval Crown of Aragon"
"journal-article-10.2307_40290638-ngram1.txt","News Notes"
"journal-article-10.2307_43489590-ngram1.txt","Documenting the American Military Experience in the Iraq and Afghanistan Wars"
"journal-article-10.2307_40290588-ngram1.txt","News Notes"
"journal-article-10.2307_40288545-ngram1.txt","Writings on Archives and Manuscripts July, 1945-June, 1946"
"journal-article-10.2307_40292531-ngram1.txt","Archives in the People's Republic of China"
"journal-article-10.2307_40294220-ngram1.txt","Presidential Materials: Politics and the Presidential Records Act"
"journal-article-10.2307_40294493-ngram1.txt","Our Journey toward Diversity—and a Call to (More) Action"
"journal-article-10.2307_23079046-ngram1.txt","National Archives and International Conflicts: The Society of American Archivists and War"
"journal-article-10.2307_40292936-ngram1.txt","Volume Information"
"journal-article-10.2307_23290758-ngram1.txt","Seek and You May Find: Successful Search in Online Finding Aid Systems"
"journal-article-10.2307_40292859-ngram1.txt","Volume Information"
"journal-article-10.2307_40294314-ngram1.txt","Building Preservation Environments with Data Grid Technology"
"journal-article-10.2307_40291103-ngram1.txt","News Notes"
"journal-article-10.2307_40294526-ngram1.txt","It's Complicated: Barriers to EAD Implementation"
"journal-article-10.2307_23290777-ngram1.txt","Society of American Archivists"
"journal-article-10.2307_27802693-ngram1.txt","\"Closing the Circle\": Native American Writings in Colonial New England, a Documentary Nexus between Acculturation and Cultural Preservation"
"journal-article-10.2307_40291670-ngram1.txt","Bibliography: Writings on Archives, Historical Manuscripts, and Current Records: 1972"
"journal-article-10.2307_40293156-ngram1.txt","The Society of American Archivists"
"journal-article-10.2307_40294590-ngram1.txt","Society of American Archivists"
"journal-article-10.2307_40289765-ngram1.txt","Writings on Archives, Current Records, and Historical Manuscripts, June 1957-May 1958: Part 1"
"journal-article-10.2307_40290376-ngram1.txt","Bibliography: Writings on Archives, Current Records, and Historical Manuscripts: July—December 1962"
"journal-article-10.2307_43489653-ngram1.txt","Appraising Content for Value in the New World: Establishing Expedient Documentary Presence"
"journal-article-10.2307_40288699-ngram1.txt","Writings on Archives and Manuscripts, July 1947-June 1948"
"journal-article-10.2307_40288732-ngram1.txt","The Interest of J. Franklin Jameson in the National Archives: 1908-1934"
"journal-article-10.2307_40293886-ngram1.txt","\"No Document—No History\": Mary Ritter Beard and the Early History of Women's Archives"
"journal-article-10.2307_43489585-ngram1.txt","The Strange Career of Jim Crow Archives: Race, Space, and History in the Mid-Twentieth-Century American South"
"journal-article-10.2307_40292606-ngram1.txt","Waldo Gifford Leland: Archivist by Association"
"journal-article-10.2307_40294039-ngram1.txt","The Business of Government and the Future of Government Archives"
"journal-article-10.2307_43489587-ngram1.txt","Who's Ready to Surf the Next Wave? A Study of Perceived Challenges to Implementing New and Revised Standards for Archival Description"
"journal-article-10.2307_43489627-ngram1.txt","The Economic Impact of Archives: Surveys of Users of Government Archives in Canada and the United States"
"journal-article-10.2307_40291486-ngram1.txt","The Status of Women in the Academic Professions"
"journal-article-10.2307_40294277-ngram1.txt","Navigating Ambiguous Waters: Providing Access to Student Records in the University Archives"
"journal-article-10.2307_40288336-ngram1.txt","Planning a Permanent Program for Federal Records in the States"
"journal-article-10.2307_40293335-ngram1.txt","Federal Land Records in State Repositories: The Experience in the Old Northwest"
"journal-article-10.2307_40294570-ngram1.txt","Two Steps Forward, One Step Back: Mixed Progress under the Automatic/Systematic Declassification Review Program"
"journal-article-10.2307_40294190-ngram1.txt","Preservation Strategies for Electronic Records: Where We Are Now—Obliquity and Squint?"
"journal-article-10.2307_23290587-ngram1.txt","Representation through Documentation: Acquiring Student and Campus Life Records through the Bruin Archives Project"
"journal-article-10.2307_40294527-ngram1.txt","Student Archival Research Activity: An Exploratory Study"
"journal-article-10.2307_40289764-ngram1.txt","State Microfilming Programs"
"journal-article-10.2307_43490361-ngram1.txt","Can We Finally See Those Records? An Update on the Automatic/Systematic Declassification Review Program"
"journal-article-10.2307_40294161-ngram1.txt","A Question of Custody: The Colonial Archives of the United States Virgin Islands"
"journal-article-10.2307_40294123-ngram1.txt","The Impact of Grantsmaking: An Evaluation of Archival and Records Management Programs at the Local Level"
"journal-article-10.2307_43489628-ngram1.txt","Saddam Hussein's Records of Atrocity: Seizure, Removal, and Restitution"
"journal-article-10.2307_43490362-ngram1.txt","The Case of LLACE: Challenges, Triumphs, and Lessons of a Community Archives"
"journal-article-10.2307_40294038-ngram1.txt","Crossing Boundaries: Intergovernmental Records Cooperation, 1987-1997"
"journal-article-10.2307_40294348-ngram1.txt","Promoting Archives and Research: A Study in International Cooperation"
"journal-article-10.2307_40291429-ngram1.txt","News Notes"
"journal-article-10.2307_40293629-ngram1.txt","Beyond Perestroika: Soviet-Area Archives after the August Coup"
"journal-article-10.2307_43489650-ngram1.txt","Archival Reference Knowledge"
"journal-article-10.2307_40291820-ngram1.txt","Record Selection"
"journal-article-10.2307_40292336-ngram1.txt","Volume Information"
"journal-article-10.2307_40293135-ngram1.txt","Founding Mothers: Women in the Society of American Archivists, 1936-1972"
"journal-article-10.2307_40294098-ngram1.txt","Society of American Archivists"
"journal-article-10.2307_40294033-ngram1.txt","State Archives in 1997: Diverse Conditions, Common Directions"
"journal-article-10.2307_23290762-ngram1.txt","Balancing Privacy and Access in School Desegregation Collections: A Case Study"
"journal-article-10.2307_40283839-ngram1.txt","Cartographic and Related Records: What Are They, How Have They Been Produced and What Are Problems of Their Administration?"
"journal-article-10.2307_40293029-ngram1.txt","The Appraisal of Personally Identifiable Student Records"
"journal-article-10.2307_40293901-ngram1.txt","Punch Card Records: Precursors of Electronic Records"
"journal-article-10.2307_40289125-ngram1.txt","Federal Records Management since the Hoover Commission Report"
"journal-article-10.2307_40294597-ngram1.txt","A Brave New World: Archivists and Shareable Descriptive Metadata"
"journal-article-10.2307_40292331-ngram1.txt","The International Scene: News and Abstracts"
"journal-article-10.2307_23079007-ngram1.txt","\"Thank You Very Much, Now Give Them Back\": Cultural Property and the Fight over the Iraqi Baath Party Records"
"journal-article-10.2307_23079052-ngram1.txt","The Archive(s) Is a Foreign Country: Historians, Archivists, and the Changing Archival Landscape"
"journal-article-10.2307_40289897-ngram1.txt","News Notes"
"journal-article-10.2307_40291669-ngram1.txt","A Basic Glossary for Archivists, Manuscript Curators, and Records Managers"
"journal-article-10.2307_40283819-ngram1.txt","The Concept of a National Records Program and Its Continued Relevance for a New Century"
"journal-article-10.2307_40292893-ngram1.txt","Volume Information"
"journal-article-10.2307_43489657-ngram1.txt","Collaborative Education between Classroom and Workplace for Archival Arrangement and Description: Aiming for Sustainable Professional Education"
"journal-article-10.2307_40288513-ngram1.txt","Retirement of Federal War Records"
"journal-article-10.2307_40289680-ngram1.txt","Writings on Archives, Current Records, and Historical Manuscripts, June 1956-May 1957: Part 1"
"journal-article-10.2307_40294278-ngram1.txt","User Interactions with Electronic Finding Aids in a Controlled Setting"
"journal-article-10.2307_40294310-ngram1.txt","Sound Practices: On-Line Audio Exhibits and the Cultural Heritage Archive"
"journal-article-10.2307_40292740-ngram1.txt","Exploring the Black Box: The Appraisal of University Administrative Records"
"journal-article-10.2307_40294173-ngram1.txt","Understanding \"Authenticity\" in Records and Information Management: Analyzing Practitioner Constructs"
"journal-article-10.2307_43489670-ngram1.txt","The Northwest Archivists Mentoring Program: A Case Study"
"journal-article-10.2307_40294208-ngram1.txt","Toward Common Content: An Analysis of Online College and University Collecting Policies"
"journal-article-10.2307_40288180-ngram1.txt","Reduction of Public Records"
"journal-article-10.2307_40293691-ngram1.txt","The Ohio Historical Society and Establishment of the State's Archives: A Tale of Angst and Apathy"
"journal-article-10.2307_40293986-ngram1.txt","Redefining the Role of College and University Archives in the Information Age"
"journal-article-10.2307_40294523-ngram1.txt","Documentation Strategy: Mastodon or Retro-Success?"
"journal-article-10.2307_40288432-ngram1.txt","News Notes"
"journal-article-10.2307_40293990-ngram1.txt","Contemporary Archival Appraisal Methods and Preservation Decision-Making"
"journal-article-10.2307_40294600-ngram1.txt","Getting It Done—Collaboration and Development of the Digital Records Conversion Standard"
"journal-article-10.2307_40288416-ngram1.txt","Writings on Archives and Manuscripts: July, 1943-June, 1944"
"journal-article-10.2307_40290701-ngram1.txt","News Notes"
"journal-article-10.2307_40293711-ngram1.txt","Hospital Documentation Planning: The Concept and the Context"
"journal-article-10.2307_40290043-ngram1.txt","Writings on Archives, Current Records, and Historical Manuscripts, July 1959-June 1960"
"journal-article-10.2307_40293414-ngram1.txt","Society of American Archivists"
"journal-article-10.2307_40293595-ngram1.txt","Volume Information"
"journal-article-10.2307_40294104-ngram1.txt","\"Green\" Archivism: The Archival Response to Environmental Research"
"journal-article-10.2307_40293774-ngram1.txt","The Implications of \"Armstrong v. Executive of the President\" for the Archival Management of Electronic Records"
"journal-article-10.2307_40294126-ngram1.txt","Abstractions of Justice: The Library of Congress's Great Manuscripts Robbery, 1896–1897"
"journal-article-10.2307_43490357-ngram1.txt","A Critique of Social Justice as an Archival Imperative: What Is It We're Doing That's All That Important?"
"journal-article-10.2307_40292677-ngram1.txt","Some Thoughts and Designs about Archives and Automation, 1984"
"journal-article-10.2307_40293164-ngram1.txt","Rural Life in New England"
"journal-article-10.2307_40283824-ngram1.txt","Appraising Public Television Programs: Toward an Interpretive and Comparative Evaluation Model"
"journal-article-10.2307_40294035-ngram1.txt","The South Carolina Archives: A Decade of Change and Program Development"
"journal-article-10.2307_43489672-ngram1.txt","Archival Literacy for History Students: Identifying Faculty Expectations of Archival Research Skills"
"journal-article-10.2307_43489632-ngram1.txt","A Defense of Native Americans' Rights over Their Traditional Cultural Expressions"
"journal-article-10.2307_40288323-ngram1.txt","News Notes"
"journal-article-10.2307_40290864-ngram1.txt","News Notes"
"journal-article-10.2307_40294528-ngram1.txt","Archival Orientation for Undergraduate Students: An Exploratory Study of Impact"
"journal-article-10.2307_40294575-ngram1.txt","The Politics of Leo XIII's Opening of the Vatican Archives: The Ownership of the Past"
"journal-article-10.2307_40293227-ngram1.txt","Nurturing Archival Education in the University"
"journal-article-10.2307_40283820-ngram1.txt","The NHPRC in the New Records Age"
"journal-article-10.2307_40293055-ngram1.txt","Copyright of Architectural Records: A Legal Perspective"
"journal-article-10.2307_40294058-ngram1.txt","EAD Testing and Implementation at the Library of Congress"
"journal-article-10.2307_40294311-ngram1.txt","An Obligation of Trust: Speculations on Accountability and Description"
"journal-article-10.2307_40292839-ngram1.txt","Social Science Data Archives"
"journal-article-10.2307_40290375-ngram1.txt","Abstracts of Foreign Periodicals"
"journal-article-10.2307_40291309-ngram1.txt","News Notes"
"journal-article-10.2307_40294404-ngram1.txt","Perestroika in the Archives? Further Efforts at Soviet Archival Reform"
"journal-article-10.2307_23290757-ngram1.txt","Undergraduates in the Archives: Using an Assessment Rubric to Measure Learning"
"journal-article-10.2307_40291200-ngram1.txt","News Notes"
"journal-article-10.2307_40291586-ngram1.txt","The Society of American Archivists"
"journal-article-10.2307_40291457-ngram1.txt","Abstracts of Foreign Periodicals"
"journal-article-10.2307_40292075-ngram1.txt","The Society of American Archivists"
"journal-article-10.2307_40289920-ngram1.txt","Writings on Archives, Current Records, and Historical Manuscripts, June 1958-June 1959"
"journal-article-10.2307_40290675-ngram1.txt","Archivists and Records Managers: Variations on a Theme"
"journal-article-10.2307_40288364-ngram1.txt","Writings on Archives and Manuscripts: July, 1942-June, 1943"
"journal-article-10.2307_40288611-ngram1.txt","Writings on Archives and Manuscripts, July 1946-June 1947"
"journal-article-10.2307_40291950-ngram1.txt","Postappointment Archival Training: A Proposed Solution for a Basic Problem"
"journal-article-10.2307_40293131-ngram1.txt","American Archival Literature: Expanding Horizons and Continuing Needs, 1901-1987"
"journal-article-10.2307_40293256-ngram1.txt","Contexts for Understanding Professional Certification: Opening Pandora's Box?"
"journal-article-10.2307_40293573-ngram1.txt","Understanding Electronic Incunabula: A Framework for Research on Electronic Records"
"journal-article-10.2307_40294165-ngram1.txt","In Interesting Times: From the Twentieth Century to the Twenty-First"
"journal-article-10.2307_40291946-ngram1.txt","The Provenance of the Thomas Jefferson Papers"
"journal-article-10.2307_40292291-ngram1.txt","Intellectual Access to Archives: II. Report of an Experiment Comparing Provenance and Content Indexing Methods of Subject Retrieval"
"journal-article-10.2307_40292702-ngram1.txt","The Society of American Archivists Confronts the Computer"
"journal-article-10.2307_40294205-ngram1.txt","A Comparison of Jenkinson and Schellenberg on Appraisal"
"journal-article-10.2307_40294598-ngram1.txt","Flowers for Homestead: A Case Study in Archives and Collective Memory"
"journal-article-10.2307_40292815-ngram1.txt","Accessioning Public Records: Anglo-American Practices and Possible Improvements"
"journal-article-10.2307_40293887-ngram1.txt","Beneficial Shocks: The Place of Processing-Cost Analysis in Archival Administration"
"journal-article-10.2307_40293888-ngram1.txt","Legal Admissibility of Electronic Records as Evidence and Implications for Records Management"
"journal-article-10.2307_40294209-ngram1.txt","The EAD Cookbook: A Survey and Usability Study"
"journal-article-10.2307_40294235-ngram1.txt","Off the Wall and into a Drawer: Managing a Research Collection of Political Posters"
"journal-article-10.2307_40290936-ngram1.txt","News Notes"
"journal-article-10.2307_40290002-ngram1.txt","North Carolina's Local Records Program"
"journal-article-10.2307_40292697-ngram1.txt","Volume Information"
"journal-article-10.2307_40294571-ngram1.txt","Archives for All: Professional Responsibility and Social Justice"
"journal-article-10.2307_40288480-ngram1.txt","Writings on Archives and Manuscripts"
"journal-article-10.2307_40288808-ngram1.txt","The Local Records Program in New York State"
"journal-article-10.2307_40290727-ngram1.txt","News Notes"
"journal-article-10.2307_40293492-ngram1.txt","Volume Information"
"journal-article-10.2307_43490360-ngram1.txt","Making Connections: A Survey of Special Collections' Social Media Outreach"
"journal-article-10.2307_40291508-ngram1.txt","The Society of American Archivists"
"journal-article-10.2307_40292099-ngram1.txt","The International Scene: News and Abstracts"
"journal-article-10.2307_40293389-ngram1.txt","Volume Information"
"journal-article-10.2307_40283823-ngram1.txt","We Are What We Collect, We Collect What We Are: Archives and the Construction of Identity"
"journal-article-10.2307_43489631-ngram1.txt","Distribution and Consumption Patterns of Archival Moving Images in Online Environments"
"journal-article-10.2307_43489679-ngram1.txt","Increasing Access in 140 Characters or Less: Or, What Are Archival Institutions Doing on Twitter?"
"journal-article-10.2307_40288627-ngram1.txt","News Notes"
"journal-article-10.2307_40289041-ngram1.txt","General Schedules and Federal Records"
"journal-article-10.2307_40292353-ngram1.txt","The International Scene: News and Abstracts"
"journal-article-10.2307_40293712-ngram1.txt","Linking Institutional Missions to University and College Archives Programs: The Land-Grant Model"
"journal-article-10.2307_40294210-ngram1.txt","Selected Themes in the Literature on Memory and Their Pertinence to Archives"
"journal-article-10.2307_43489630-ngram1.txt","Mythmaking and the Archival Record: The \"Titanic\" Disaster as Documented in the Archives of the Seamen's Church Institute of New York and New Jersey"
"journal-article-10.2307_23079050-ngram1.txt","Archival Theory and Digital Historiography: Selection, Search, and Metadata as Archival Processes for Assessing Historical Contextualization"
"journal-article-10.2307_40289645-ngram1.txt","The Overseas Record Program of the Department of State"
"journal-article-10.2307_40292743-ngram1.txt","In the Valley of Decision: What to Do about the Multitude of Files of Quasi Cases"
"journal-article-10.2307_40294022-ngram1.txt","The Development of Business Archives in the United States: An Overview and a Personal Perspective"
"journal-article-10.2307_40288186-ngram1.txt","Abstracts of Archive Publications: Eastern Europe"
"journal-article-10.2307_40293421-ngram1.txt","The Role of Standards in the Archival Management of Electronic Records"
"journal-article-10.2307_40293824-ngram1.txt","The Concept of Appraisal and Archival Theory"
"journal-article-10.2307_40294284-ngram1.txt","Society of American Archivists"
"journal-article-10.2307_40294417-ngram1.txt","Society of American Archivists"
"journal-article-10.2307_23290578-ngram1.txt","On the Occasion of SAA's Diamond Jubilee: A Profession Coming of Age in the Digital Era"
"journal-article-10.2307_40294428-ngram1.txt","Final Report: Automated Records and Techniques Curriculum Development Project: Committee on Automated Records and Techniques"
"journal-article-10.2307_40290619-ngram1.txt","A Second Look at Presidential Libraries"
"journal-article-10.2307_40291668-ngram1.txt","The Crucial Choice: The Appointment of R. D. W. Connor as Archivist of the United States"
"journal-article-10.2307_40294426-ngram1.txt","The Roles of Graduate and Continuing Education Programs in Preparing Archivists in North America for the Information Age"
"journal-article-10.2307_40294498-ngram1.txt","Electronic Records Planning in \"Collecting\" Repositories"
"journal-article-10.2307_23079044-ngram1.txt","The Society of American Archivists at Seventy-Five: Contexts of Continuity and Crisis, A Personal Reflection"
"journal-article-10.2307_40290813-ngram1.txt","News Notes"
"journal-article-10.2307_40294159-ngram1.txt","Finding Finding Aids on the World Wide Web"
"journal-article-10.2307_40292432-ngram1.txt","Morris Leon Radoff: The Man and the Monument"
"journal-article-10.2307_40293394-ngram1.txt","Report of the Working Group on Standards for Archival Description"
"journal-article-10.2307_40293940-ngram1.txt","Commentary on \"Archival Strategies\": Empowering Archival Effectiveness: \"Archival Strategies\" as Innovation"
"journal-article-10.2307_40294595-ngram1.txt","Embracing Web 2.0: Archives and the Newest Generation of Web Applications"
"journal-article-10.2307_40289782-ngram1.txt","These Precious Monuments of ... Our History"
"journal-article-10.2307_40291122-ngram1.txt","News Notes"
"journal-article-10.2307_40294081-ngram1.txt","Preservation Re-Recording of Audio Recordings in Archives: Problems, Priorities, Technologies, and Recommendations"
"journal-article-10.2307_40294068-ngram1.txt","Society of American Archivists"
"journal-article-10.2307_40294145-ngram1.txt","Archivistics Research Saving the Profession"
"journal-article-10.2307_40294315-ngram1.txt","\"The Old Version Flickers More\": Digital Preservation from the User's Perspective"
"journal-article-10.2307_40288422-ngram1.txt","The Inviolability of Diplomatic Archives"
"journal-article-10.2307_40291419-ngram1.txt","The Society of American Archivists in the Seventies: Report of the Committee for the 1970's"
"journal-article-10.2307_40294187-ngram1.txt","Seeing Archives: Postmodernism and the Changing Intellectual Place of Archives"
"journal-article-10.2307_40294206-ngram1.txt","Testing Our Truths: Delineating the Parameters of the Authentic Archival Electronic Record"
"journal-article-10.2307_40288510-ngram1.txt","News Notes"
"journal-article-10.2307_40291729-ngram1.txt","News Notes"
"journal-article-10.2307_40293009-ngram1.txt","Clio in the Courthouse: North Carolina's Local Records Program at Age Twenty-Five"
